Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-May-15,1469,1469,1406.25,1411.75,1430.203927,26637,4041,38096342,7567,28.41,62.75,-57.25
7-May-15,1407.7,1458.9,1386.6,1449.1,1427.329588,27771,4505,39638370,4864,17.51,72.3,41.4
8-May-15,1452,1474,1437.35,1448.65,1456.068251,30549,4188,44481429,2709,8.87,36.65,-3.35
11-May-15,1460,1509.3,1447,1499.55,1463.958031,79534,1606,116434438,64628,81.26,62.3,39.55
12-May-15,1493.8,1493.8,1443.2,1449,1454.657472,18308,1343,26631869,4906,26.8,50.6,-44.8
13-May-15,1446.5,1483.85,1446.5,1472.1,1467.85576,21180,1621,31089185,2972,14.03,37.35,25.6
14-May-15,1472,1478.5,1458.8,1471.45,1469.198242,20823,1249,30593115,1992,9.57,19.7,-0.55
15-May-15,1471.45,1487,1465,1472.8,1474.087937,12145,848,17902798,2611,21.5,22,1.35
18-May-15,1490,1514.85,1472.5,1506.75,1497.214491,19516,1374,29219638,6567,33.65,42.35,16.75
19-May-15,1510,1517.8,1487.85,1501.05,1503.29159,15755,1102,23684359,2919,18.53,29.95,-8.95
20-May-15,1503,1516,1495.45,1501.1,1502.870325,82915,1202,124610493,68899,83.1,20.55,-1.9
21-May-15,1480,1533.5,1480,1523.15,1520.997959,27432,1806,41724016,5313,19.37,53.5,43.15
22-May-15,1523,1541.8,1513,1516.6,1520.301748,63944,1278,97214175,48936,76.53,28.8,-6.4
25-May-15,1521,1521,1490,1495.9,1498.286217,15642,877,23436193,5502,35.17,31,-25.1
26-May-15,1490,1496,1473.6,1481.5,1484.815579,10899,836,16183005,1722,15.8,22.4,-8.5
27-May-15,1480,1493.25,1454.1,1461.8,1470.167642,20156,1821,29632699,4134,20.51,39.15,-18.2
28-May-15,1460.05,1487.5,1460.05,1473.3,1473.799507,12978,1121,19126970,2125,16.37,27.45,13.25
29-May-15,1474,1527.9,1474,1514.55,1503.099235,21575,1576,32429366,4666,21.63,53.9,40.55
1-Jun-15,1515,1532.4,1499,1519.05,1517.384097,19870,1408,30150422,3293,16.57,33.4,4.05
2-Jun-15,1508,1518.1,1472.1,1479.25,1487.377157,18080,1504,26891779,2945,16.29,46,-28.75
3-Jun-15,1479.25,1479.8,1448,1461.65,1459.771187,19540,1324,28523929,4975,25.46,31.8,-17.6
4-Jun-15,1462.1,1474,1437,1466.3,1457.090966,30385,1093,44273709,17566,57.81,37,4.2
5-Jun-15,1466.35,1466.35,1430.35,1434.4,1437.70489,37586,1987,54037576,17552,46.7,36,-31.95
8-Jun-15,1436,1442,1421.25,1431.65,1431.486147,12669,1029,18135498,3358,26.51,20.75,-4.35
9-Jun-15,1411,1445.55,1411,1441.05,1436.088018,15406,1153,22124372,2789,18.1,34.55,30.05
10-Jun-15,1436.55,1452,1433.05,1439.6,1440.401348,18550,985,26719445,6210,33.48,18.95,3.05
11-Jun-15,1437,1450.45,1402.7,1409.6,1423.374103,28559,1951,40650141,6814,23.86,47.75,-27.4
12-Jun-15,1407,1409.4,1378,1403.5,1394.718678,14311,1315,19959819,2798,19.55,31.4,-3.5
15-Jun-15,1403,1415,1371,1374.5,1385.294172,15100,1404,20917942,3496,23.15,44,-28.5
16-Jun-15,1369,1390,1366,1386.9,1377.909959,16537,1231,22786497,2694,16.29,24,17.9
17-Jun-15,1388.5,1427.25,1381.05,1408.55,1402.933678,21501,1402,30164477,4987,23.19,46.2,20.05
18-Jun-15,1417.95,1420,1404.5,1414.2,1413.21496,37300,1597,52712918,21078,56.51,15.5,-3.75
19-Jun-15,1423,1431.65,1415.4,1423.85,1424.050199,8028,719,11432275,1482,18.46,16.25,0.85
22-Jun-15,1426.6,1439,1422.75,1427.25,1428.281652,8546,661,12206095,2050,23.99,16.25,0.65
23-Jun-15,1433.3,1454,1420,1448.25,1444.811319,14612,1175,21111583,3775,25.83,34,14.95
24-Jun-15,1447.1,1460,1405,1410,1427.719194,14843,1460,21191636,5331,35.92,55,-37.1
25-Jun-15,1418,1419.95,1397.7,1407.95,1409.180372,31169,1843,43922743,9020,28.94,22.25,-10.05
26-Jun-15,1412,1434.75,1405,1419.4,1419.451959,23480,1393,33328732,4396,18.72,29.75,7.4
29-Jun-15,1411,1415,1377,1408.15,1397.208953,17224,1447,24065527,1869,10.85,38,-2.85
30-Jun-15,1414,1449,1407,1440.65,1429.656838,12277,1093,17551897,2293,18.68,42,26.65
1-Jul-15,1450,1470,1428,1465.55,1457.704155,29147,2272,42487703,9002,30.88,42,15.55
2-Jul-15,1474.9,1481.7,1465.8,1473.95,1472.732319,26808,2088,39481008,5936,22.14,15.9,-0.95
3-Jul-15,1475,1486,1466,1481.7,1477.807694,19235,1209,28425631,3256,16.93,20,6.7
6-Jul-15,1475,1509.65,1464.1,1503.7,1490.566973,29303,2217,43678084,7851,26.79,45.55,28.7
7-Jul-15,1500,1515,1491.65,1500,1503.501163,19778,1889,29736246,4179,21.13,23.35,0
8-Jul-15,1500,1500,1459.85,1466,1471.408682,24464,2149,35996542,5827,23.82,40.15,-34
9-Jul-15,1478,1499.3,1476,1485.7,1486.450923,17442,1658,25926677,3576,20.5,23.3,7.7
10-Jul-15,1494,1497.75,1465,1472.65,1474.063635,16359,1450,24114207,5320,32.52,32.75,-21.35
13-Jul-15,1475,1486,1466.4,1477.95,1477.227146,16201,1247,23932557,3055,18.86,19.6,2.95
14-Jul-15,1478,1488.5,1464,1478.4,1475.470391,15198,1285,22424199,3131,20.6,24.5,0.4
15-Jul-15,1485,1510,1478.5,1495.9,1497.817256,23574,1651,35309544,9330,39.58,31.5,10.9
16-Jul-15,1505.9,1508.3,1486.55,1498.1,1496.287222,18853,1340,28209503,4196,22.26,21.75,-7.8
17-Jul-15,1490,1506,1470.2,1484.1,1484.386671,39134,2284,58089988,2420,6.18,35.8,-5.9
20-Jul-15,1441,1463.55,1433.25,1455.55,1449.258961,74741,3925,108319064,13739,18.38,30.3,14.55
21-Jul-15,1458,1472.05,1432,1438.45,1446.951373,20750,1536,30024241,5467,26.35,40.05,-19.55
22-Jul-15,1440,1447.75,1423.5,1435.2,1435.343264,31955,1731,45866394,9286,29.06,24.25,-4.8
23-Jul-15,1439.9,1442,1421.15,1423.6,1426.354723,67196,1515,95845332,50870,75.7,20.85,-16.3
24-Jul-15,1423.05,1428,1401.25,1406.5,1411.51901,20516,1367,28958724,6004,29.26,26.75,-16.55
27-Jul-15,1407.9,1407.9,1366,1369.2,1383.564579,22275,1973,30818901,10631,47.73,41.9,-38.7
28-Jul-15,1370,1383.5,1355,1359.35,1365.328527,19974,1179,27271072,7534,37.72,28.5,-10.65
29-Jul-15,1360,1375,1351,1369.9,1362.027834,47065,1413,64103840,30918,65.69,24,9.9
30-Jul-15,1371.35,1380,1361.7,1370.7,1369.442168,29283,1355,40101375,10839,37.01,18.3,-0.65
31-Jul-15,1371.15,1392.8,1368.7,1383.15,1384.356749,33738,2036,46705428,12187,36.12,24.1,12
3-Aug-15,1386,1405.4,1376,1388,1391.468956,23322,1514,32451839,7493,32.13,29.4,2
4-Aug-15,1390,1393.8,1366.25,1375.9,1379.424262,20188,1328,27847817,5216,25.84,27.55,-14.1
5-Aug-15,1381,1396.8,1376.2,1380.9,1383.206038,26136,1609,36151473,8797,33.66,20.6,-0.1
6-Aug-15,1382,1414.9,1380.2,1400.3,1403.36464,32879,1886,46141226,7143,21.73,34.7,18.3
7-Aug-15,1405.35,1412.95,1391,1399.65,1404.792232,10839,719,15226543,1871,17.26,21.95,-5.7
10-Aug-15,1400,1408.55,1373.65,1384.15,1392.40044,14991,912,20873475,2665,17.78,34.9,-15.85
11-Aug-15,1380,1380,1361.5,1372.55,1371.120053,22715,1330,31144992,5305,23.35,18.5,-7.45
12-Aug-15,1373,1373.85,1357,1365.4,1362.327056,70893,1114,96579452,55709,78.58,16.85,-7.6
13-Aug-15,1372,1378.65,1358,1364.1,1366.361244,46899,1467,64080976,28052,59.81,20.65,-7.9
14-Aug-15,1366.85,1385.4,1366.25,1375.3,1377.889956,18747,1070,25831303,4514,24.08,19.15,8.45
17-Aug-15,1375.3,1384,1361.25,1368.2,1370.069654,69845,1180,95692515,56082,80.29,22.75,-7.1
18-Aug-15,1373.05,1393.65,1370,1389.05,1385.010328,16653,1246,23064577,3687,22.14,23.65,16
19-Aug-15,1393.05,1452,1393.05,1447.55,1432.34808,62253,3297,89167965,17818,28.62,58.95,54.5
20-Aug-15,1448.95,1448.95,1405.35,1411.5,1420.799948,15296,1156,21732556,2604,17.02,43.6,-37.45
21-Aug-15,1400,1421.8,1381.3,1405.35,1401.464588,24088,1405,33758479,2362,9.81,40.5,5.35
24-Aug-15,1384.95,1395,1357.8,1375.7,1370.528093,77102,2302,105670457,48238,62.56,37.2,-9.25
25-Aug-15,1374,1394.5,1320,1363.5,1342.978237,56105,2477,75347794,32413,57.77,74.5,-10.5
26-Aug-15,1365,1379.2,1350,1361.1,1360.707352,36033,1985,49030368,18277,50.72,29.2,-3.9
27-Aug-15,1366.45,1379.85,1328.4,1370.8,1352.572983,20950,2092,28336404,2984,14.24,51.45,4.35
28-Aug-15,1370.8,1387.95,1358,1363.2,1373.409209,14616,1111,20073749,2995,20.49,29.95,-7.6
31-Aug-15,1368,1368,1325.95,1334.55,1339.918563,34444,3119,46152155,12188,35.38,42.05,-33.45
1-Sep-15,1330,1342.65,1318.25,1331.7,1327.526584,29868,2171,39650564,4331,14.5,24.4,1.7
2-Sep-15,1345,1367,1340,1354.6,1355.565661,28335,2363,38409953,3487,12.31,27,9.6
3-Sep-15,1355.35,1397.95,1355.35,1395.4,1389.377536,32291,2100,44864390,7572,23.45,42.6,40.05
4-Sep-15,1395.4,1395.4,1336.5,1350.85,1351.828618,27284,1926,36883292,7887,28.91,58.9,-44.55
7-Sep-15,1352,1360.15,1334.35,1347.65,1348.339886,27268,1622,36766532,9131,33.49,25.8,-4.35
8-Sep-15,1347.6,1353,1330.4,1347.25,1343.065106,11151,847,14976519,2540,22.78,22.6,-0.35
9-Sep-15,1362.2,1384.95,1353.85,1382.05,1376.742839,15430,1252,21243142,3339,21.64,31.1,19.85
10-Sep-15,1365,1386,1346.55,1381.95,1366.807949,12127,1180,16575280,2092,17.25,39.45,16.95
11-Sep-15,1379,1392.5,1357.45,1365.5,1375.041108,17369,1380,23883089,4189,24.12,35.05,-13.5
14-Sep-15,1369.8,1396.8,1365,1384.75,1385.012644,19061,996,26399726,8634,45.3,31.8,14.95
15-Sep-15,1388,1389.05,1371.8,1378.15,1378.063647,8170,577,11258780,1134,13.88,17.25,-9.85
16-Sep-15,1393,1399.95,1372.25,1376.85,1382.051636,8037,601,11107549,1000,12.44,27.7,-16.15
18-Sep-15,1377.1,1410,1367.35,1378.25,1392.122598,15979,1196,22244727,3591,22.47,42.65,1.15
21-Sep-15,1380,1389,1359.35,1382.35,1380.148468,16805,1176,23193395,850,5.06,29.65,2.35
22-Sep-15,1383.4,1396,1342,1353.2,1371.369669,12403,1099,17009098,3397,27.39,54,-30.2
23-Sep-15,1338,1355,1328.5,1349.2,1345.140364,31397,1896,42233372,8381,26.69,26.5,11.2
24-Sep-15,1350,1370,1328.4,1344.1,1339.229537,36151,2191,48414487,15136,41.87,41.6,-5.9
28-Sep-15,1325.65,1356,1325.65,1336.5,1341.377164,17043,1104,22861091,4804,28.19,30.35,10.85
29-Sep-15,1338.8,1344.1,1303.05,1328.95,1322.882917,29714,2118,39308143,5064,17.04,41.05,-9.85
30-Sep-15,1340,1350,1325.25,1344.15,1336.908981,16568,1197,22149908,3499,21.12,24.75,4.15
1-Oct-15,1359.95,1371,1353.65,1360.35,1362.593733,9223,696,12567202,1780,19.3,17.35,0.4
5-Oct-15,1379.75,1379.75,1363,1372.75,1371.150134,10444,1019,14320292,4072,38.99,16.75,-7
6-Oct-15,1380,1380,1338,1350.2,1355.725755,21138,1719,28657331,4004,18.94,42,-29.8
7-Oct-15,1350.2,1358.05,1330,1354.25,1348.330992,19647,1559,26490659,3105,15.8,28.05,4.05
8-Oct-15,1350.95,1361.5,1346,1356.7,1355.452311,17782,1148,24102653,1585,8.91,15.5,5.75
9-Oct-15,1356.7,1374,1344,1349.4,1354.926779,17454,1551,23648892,5201,29.8,30,-7.3
12-Oct-15,1351.75,1358.5,1341.3,1347.1,1350.639438,5974,583,8068720,1291,21.61,17.2,-4.65
13-Oct-15,1355.95,1357.5,1346,1352,1351.566949,9313,650,12587143,2820,30.28,11.5,-3.95
14-Oct-15,1359.4,1377.7,1357,1372.5,1370.288107,14630,1040,20047315,4390,30.01,20.7,13.1
15-Oct-15,1380,1394,1367.3,1370.75,1378.979853,10622,1023,14647524,3935,37.05,26.7,-9.25
16-Oct-15,1372,1400,1366.35,1393.55,1383.223293,17233,1095,23837087,3862,22.41,33.65,21.55
19-Oct-15,1397,1408,1384.55,1396.6,1396.375898,21708,1756,30312528,3786,17.44,23.45,-0.4
20-Oct-15,1380.05,1387.45,1373.55,1382.1,1379.846113,39958,2424,55135891,6660,16.67,13.9,2.05
21-Oct-15,1365,1386.2,1358,1380.65,1374.795608,41988,2685,57724918,7397,17.62,28.2,15.65
23-Oct-15,1385.4,1404,1381.65,1399.65,1396.685806,33753,2042,47142336,15769,46.72,22.35,14.25
26-Oct-15,1400.2,1409,1385.65,1396.6,1395.458098,8496,811,11855812,1643,19.34,23.35,-3.6
27-Oct-15,1388.05,1398.75,1381.45,1389.7,1389.986851,8822,1001,12262464,1921,21.78,17.3,1.65
28-Oct-15,1389.9,1404.9,1374.4,1399.85,1396.881864,12147,1228,16967924,3423,28.18,30.5,9.95
29-Oct-15,1399.75,1400,1375.95,1385.5,1388.546332,11288,1259,15673911,3228,28.6,24.05,-14.25
30-Oct-15,1390,1391.4,1372,1376.1,1381.542939,11132,1116,15379336,3011,27.05,19.4,-13.9
2-Nov-15,1376.15,1402,1363.55,1397.4,1383.07349,13199,1249,18255187,2868,21.73,38.45,21.25
3-Nov-15,1403.25,1430,1403.25,1425.25,1420.229294,23145,1535,32871207,5559,24.02,26.75,22
4-Nov-15,1434.5,1441,1400.1,1407.05,1421.389666,18077,1353,25694461,3851,21.3,40.9,-27.45
5-Nov-15,1406,1406,1380.15,1387.3,1392.802657,14979,859,20862791,1681,11.22,25.85,-18.7
6-Nov-15,1391.8,1420,1371.7,1385.7,1382.884349,6070,627,8394108,1572,25.9,48.3,-6.1
9-Nov-15,1361,1372.55,1346.2,1363.95,1362.463703,15070,1119,20532328,4603,30.54,26.35,2.95
10-Nov-15,1383,1397,1318.9,1322.65,1339.053223,14148,1226,18944925,5498,38.86,78.1,-60.35
11-Nov-15,1327,1337.75,1322,1331.95,1330.041675,5111,364,6797843,1587,31.05,15.75,4.95
13-Nov-15,1332,1333.85,1315,1327.7,1326.702209,10185,866,13512462,2397,23.53,18.85,-4.3
16-Nov-15,1326,1334,1302,1326.25,1318.86895,18512,1804,24414902,3991,21.56,32,0.25
17-Nov-15,1330,1337,1315,1326.55,1326.464703,13613,769,18057164,5502,40.42,22,-3.45
18-Nov-15,1325,1340,1324,1333.35,1332.134887,10683,889,14231197,1713,16.03,16,8.35
19-Nov-15,1337.95,1341.2,1328,1332.9,1333.967159,8861,855,11820283,1940,21.89,13.2,-5.05
20-Nov-15,1332.9,1349.2,1332,1340.25,1340.172075,8043,697,10779004,1366,16.98,17.2,7.35
23-Nov-15,1355,1355,1337.25,1343.5,1343.400163,11038,567,14828451,4557,41.28,17.75,-11.5
24-Nov-15,1350,1358.6,1338,1341.9,1345.958783,17881,1095,24067089,3989,22.31,20.6,-8.1
26-Nov-15,1341.5,1358.8,1328.2,1352.4,1342.061275,8568,903,11498781,2522,29.44,30.6,10.9
27-Nov-15,1353.9,1364.1,1340.25,1355.05,1352.964257,6295,661,8516910,1483,23.56,23.85,1.15
30-Nov-15,1355.5,1357.05,1341,1347,1346.491209,9442,829,12713570,2758,29.21,16.05,-8.5
1-Dec-15,1350,1363.1,1350,1356.5,1358.761785,17862,1004,24270203,8010,44.84,13.1,6.5
2-Dec-15,1360,1373.7,1356.5,1359.1,1363.122546,7336,564,9999867,1826,24.89,17.2,-0.9
3-Dec-15,1359.1,1363.1,1345.65,1349.6,1352.873481,5019,562,6790072,1207,24.05,17.45,-9.5
4-Dec-15,1345,1345,1332,1335.4,1334.421905,16973,588,22649143,11307,66.62,13,-9.6
7-Dec-15,1335,1352.6,1335,1350.25,1345.656192,11297,968,15201878,1934,17.12,17.6,15.25
8-Dec-15,1342,1350.5,1330.25,1338.15,1343.69728,4780,452,6422873,1437,30.06,20.25,-3.85
9-Dec-15,1340,1340,1310,1315.9,1318.796475,22523,1337,29703253,,,30,-24.1
10-Dec-15,1323.4,1331,1306.1,1324.2,1321.975293,13842,861,18298782,6895,49.81,24.9,0.8
11-Dec-15,1324,1344.6,1310.5,1316.4,1330.551207,17683,1445,23528137,3308,18.71,34.1,-7.6
14-Dec-15,1317.5,1344,1310.6,1341.65,1335.355353,8901,992,11885998,2191,24.62,33.4,24.15
15-Dec-15,1345,1345,1327,1335.85,1334.497954,7822,678,10438443,2491,31.85,18,-9.15
16-Dec-15,1344,1352,1339.5,1350.05,1347.353203,8304,615,11188421,2703,32.55,12.5,6.05
17-Dec-15,1351.05,1365,1350,1355,1356.358612,8070,558,10945814,3425,42.44,15,3.95
18-Dec-15,1352.5,1359,1340,1350.6,1349.2704,5000,761,6746352,1146,22.92,19,-1.9
21-Dec-15,1351,1357,1342,1351.15,1352.504557,4499,514,6084918,1141,25.36,15,0.15
22-Dec-15,1351.2,1358,1341.5,1347.95,1347.194414,13677,662,18425578,1437,10.51,16.5,-3.25
23-Dec-15,1363,1363,1336.05,1340.35,1345.89028,6790,426,9138595,2931,43.17,26.95,-22.65
24-Dec-15,1342,1354.8,1337.95,1343.95,1345.013706,9485,484,12757455,3754,39.58,16.85,1.95
28-Dec-15,1344,1352.95,1326,1328.9,1334.915674,17207,1069,22969894,6387,37.12,26.95,-15.1
29-Dec-15,1327,1352.45,1327,1350.25,1341.399626,8015,812,10751318,2387,29.78,25.45,23.25
30-Dec-15,1345.5,1358,1342,1349.8,1352.100503,5771,563,7802972,2260,39.16,16,4.3
31-Dec-15,1342,1365.5,1342,1359.55,1353.664921,3629,590,4912450,1280,35.27,23.5,17.55
1-Jan-16,1355.05,1382,1355.05,1373.2,1373.062724,8354,980,11470566,1825,21.85,26.95,18.15
4-Jan-16,1365,1378,1334.95,1339.75,1351.231347,9717,994,13129915,2310,23.77,43.05,-25.25
5-Jan-16,1353.1,1353.1,1340,1343.6,1344.18884,11846,1172,15923261,4647,39.23,13.1,-9.5
6-Jan-16,1343,1347.95,1321.2,1326.55,1331.204272,15450,1757,20567106,4428,28.66,26.75,-16.45
7-Jan-16,1320,1320,1295.8,1299.9,1301.420669,32068,1790,41733958,22267,69.44,24.2,-20.1
8-Jan-16,1300,1307.1,1276.15,1294.35,1287.970326,14558,1736,18750272,2358,16.2,30.95,-5.65
11-Jan-16,1294.35,1297.3,1274.1,1294.1,1286.166799,7584,877,9754289,1250,16.48,23.2,-0.25
12-Jan-16,1293.5,1302,1274.5,1282.5,1281.314647,13218,1299,16936417,4787,36.22,27.5,-11
13-Jan-16,1291,1294,1266,1283.1,1279.48118,15834,1441,20259305,3715,23.46,28,-7.9
14-Jan-16,1273,1280,1260,1271.15,1268.944908,11508,1108,14603018,3071,26.69,20,-1.85
15-Jan-16,1271.5,1272.4,1223.95,1230.85,1252.253799,10398,1570,13020935,4447,42.77,48.45,-40.65
18-Jan-16,1225,1249,1213,1227.7,1227.379132,14520,1273,17821545,2926,20.15,36,2.7
19-Jan-16,1230.85,1245,1224.45,1237.75,1236.482537,6070,711,7505449,1375,22.65,20.55,6.9
20-Jan-16,1230,1230,1207,1215.1,1211.661489,25559,2547,30968856,12359,48.35,23,-14.9
21-Jan-16,1235,1240,1213,1229.05,1226.167595,13109,1469,16073831,2890,22.05,27,-5.95
22-Jan-16,1235,1255.55,1230,1241.95,1246.676228,6310,710,7866527,1140,18.07,25.55,6.95
25-Jan-16,1241.95,1263,1239.1,1242.4,1248.580032,10046,1082,12543235,3692,36.75,23.9,0.45
27-Jan-16,1242.5,1247.95,1226.65,1230.9,1236.238099,12835,1430,15867116,5377,41.89,21.3,-11.6
28-Jan-16,1232.3,1234.95,1209.8,1216.75,1219.495458,10679,773,13022992,5796,54.27,25.15,-15.55
29-Jan-16,1227.95,1252.3,1221.05,1240.4,1240.976506,14429,1414,17906050,3938,27.29,31.25,12.45
1-Feb-16,1245.05,1278,1240.5,1274.2,1269.167548,18538,2577,23527828,4339,23.41,37.5,29.15
2-Feb-16,1260,1284.2,1256.85,1263.2,1269.479435,25553,2258,32439008,8098,31.69,27.35,3.2
3-Feb-16,1250,1276.5,1241.2,1251.5,1261.348693,22808,2192,28768841,2069,9.07,35.3,1.5
4-Feb-16,1264,1278,1254.45,1269.9,1268.798483,30449,1920,38633645,3392,11.14,23.55,5.9
5-Feb-16,1270,1284.85,1261.1,1270.65,1272.995006,14016,1198,17842298,3371,24.05,23.75,0.65
8-Feb-16,1270.65,1310,1270.65,1280.3,1293.096332,26170,2016,33840331,6343,24.24,39.35,9.65
9-Feb-16,1279.95,1291.5,1274.85,1278.45,1282.135742,23832,1252,30555859,3487,14.63,16.65,-1.5
10-Feb-16,1275,1275.9,1250.85,1269.05,1261.583098,18033,1251,22750128,2208,12.24,25.05,-5.95
11-Feb-16,1251,1256.75,1226,1234.3,1238.732079,25459,1675,31536880,7434,29.2,30.75,-16.7
12-Feb-16,1234,1240.4,1198.35,1220.2,1216.965603,22618,1714,27525328,5380,23.79,42.05,-13.8
15-Feb-16,1225,1267,1225,1255.1,1255.755178,11539,931,14490159,1982,17.18,42,30.1
16-Feb-16,1256.55,1272,1221.35,1227.5,1250.641875,11348,973,14192284,2836,24.99,50.65,-29.05
17-Feb-16,1227.5,1234,1205.6,1226.15,1219.199643,13464,1469,16415304,1133,8.42,28.4,-1.35
18-Feb-16,1237,1264.2,1235.5,1259.95,1250.524989,9404,1087,11759937,1829,19.45,28.7,22.95
19-Feb-16,1260,1282,1247.2,1276.15,1264.615102,9787,1185,12376788,1380,14.1,34.8,16.15
22-Feb-16,1276.2,1288.25,1268.85,1280.95,1278.202155,10952,993,13998870,1721,15.71,19.4,4.75
23-Feb-16,1280,1282.1,1240.15,1244.35,1258.703457,8417,1098,10594507,1686,20.03,41.95,-35.65
24-Feb-16,1244,1245.05,1227.75,1233.6,1236.727383,13242,1085,16376744,3372,25.46,17.3,-10.4
25-Feb-16,1233.6,1236,1195.05,1198.7,1212.279072,20045,1673,24300134,7410,36.97,40.95,-34.9
26-Feb-16,1220,1220,1182.5,1194.95,1191.730437,17380,1618,20712275,4311,24.8,37.5,-25.05
29-Feb-16,1195,1206.2,1173.25,1191.15,1193.900282,41126,3541,49100343,13948,33.92,32.95,-3.85
1-Mar-16,1209,1236.5,1193,1230.75,1218.217622,14709,1253,17918763,3710,25.22,43.5,21.75
2-Mar-16,1232.9,1252,1232.9,1242.75,1243.467525,13056,1138,16234712,2587,19.81,19.1,9.85
3-Mar-16,1243.25,1259,1234.3,1254,1248.348818,15736,1231,19644017,5344,33.96,24.7,10.75
4-Mar-16,1254.05,1256.15,1231.2,1239.3,1241.641739,10858,812,13481746,1824,16.8,24.95,-14.75
8-Mar-16,1239.5,1254,1231,1241.4,1244.057453,8198,908,10198783,1444,17.61,23,1.9
9-Mar-16,1237.9,1249.5,1233.15,1244.9,1241.807619,6851,876,8507624,1907,27.84,16.35,7
10-Mar-16,1249.05,1249.7,1226.05,1229.8,1238.004831,8486,1001,10505709,1633,19.24,23.65,-19.25
11-Mar-16,1229.8,1236.6,1218.6,1227.15,1227.393314,13910,969,17073041,1687,12.13,18,-2.65
14-Mar-16,1230,1239.9,1227.15,1233.8,1227.43266,243376,626,298727651,235626,96.82,12.75,3.8
15-Mar-16,1236,1244,1232,1241.3,1237.864124,15838,643,19605292,2222,14.03,12,5.3
16-Mar-16,1255,1255,1227.85,1237.55,1235.852739,5385,467,6655067,2027,37.64,27.15,-17.45
17-Mar-16,1237.6,1284,1237.6,1273.7,1270.999932,14810,1506,18823509,3567,24.09,46.4,36.1
18-Mar-16,1279,1341,1279,1337.05,1321.930116,49496,3519,65430253,14546,29.39,62,58.05
21-Mar-16,1339,1378,1337.1,1375.05,1365.278752,33546,2729,45799641,6870,20.48,40.9,36.05
22-Mar-16,1379,1379,1353,1365.3,1360.828656,14468,1123,19688469,2699,18.65,26,-13.7
23-Mar-16,1371.6,1399,1360,1370.45,1374.785507,28206,2528,38777200,7503,26.6,39,-1.15
28-Mar-16,1372.45,1393,1356,1377.9,1379.015256,17763,1597,24495448,3519,19.81,37,5.45
29-Mar-16,1378,1387.6,1351.7,1367.55,1368.074357,16878,1277,23090359,5116,30.31,35.9,-10.45
30-Mar-16,1375,1389.5,1375,1382.75,1383.859325,10933,939,15129734,2004,18.33,14.5,7.75
31-Mar-16,1380.1,1391.45,1365.25,1380.3,1378.454738,11334,1447,15623406,1922,16.96,26.2,0.2
1-Apr-16,1372,1416.15,1371,1411.5,1399.625316,19363,2054,27100945,6080,31.4,45.15,39.5
4-Apr-16,1411.5,1423.5,1399,1409.4,1412.915348,17566,1678,24819271,4943,28.14,24.5,-2.1
5-Apr-16,1403.85,1415.35,1387.1,1390.4,1401.402235,13154,1446,18434045,5113,38.87,28.25,-13.45
6-Apr-16,1398.3,1432,1393.15,1427.75,1422.041042,23464,2206,33366771,5855,24.95,38.85,29.45
7-Apr-16,1425.35,1433.5,1413.95,1417.1,1423.683268,7650,986,10891177,1235,16.14,19.55,-8.25
8-Apr-16,1416.75,1447.5,1414.35,1439.3,1439.162408,20818,1864,29960483,3501,16.82,33.15,22.55
11-Apr-16,1445,1450,1426,1447.5,1438.793815,13323,1331,19169050,1477,11.09,24,2.5
12-Apr-16,1448,1455,1431,1446.75,1443.31273,12781,1253,18446980,2342,18.32,24,-1.25
13-Apr-16,1454.3,1477,1451.7,1469.9,1469.076764,21273,2453,31251670,4218,19.83,25.3,15.6
18-Apr-16,1469,1469,1439.8,1464.55,1456.194063,11656,1328,16973398,2411,20.68,29.2,-4.45
20-Apr-16,1464,1481.45,1462,1467.9,1471.266853,14315,1557,21061185,3528,24.65,19.45,3.9
21-Apr-16,1468,1478.8,1428.05,1435.6,1449.041943,11468,1147,16617613,2284,19.92,50.75,-32.4
22-Apr-16,1432,1432,1412.1,1416.25,1419.624125,17426,1586,24738370,2694,15.46,19.9,-15.75
25-Apr-16,1434,1435,1407,1422.7,1418.176461,12881,1410,18267531,2817,21.87,28,-11.3
26-Apr-16,1430,1433.15,1422,1426,1426.551191,13391,1208,19102947,3073,22.95,11.15,-4
27-Apr-16,1430.8,1446,1421.9,1429.4,1435.585984,8990,1024,12905918,1733,19.28,24.1,-1.4
28-Apr-16,1431.3,1450.7,1409.55,1437.1,1431.948935,64271,5541,92032790,8249,12.83,41.15,5.8
29-Apr-16,1458,1459.45,1430,1443,1444.91317,24024,2072,34712594,4073,16.95,29.45,-15
2-May-16,1430.05,1440.8,1417,1420.15,1423.700875,13593,1669,19352366,4112,30.25,23.8,-9.9
3-May-16,1429.05,1445,1415.15,1421.4,1430.928032,19481,1460,27875909,3160,16.22,29.85,-7.65
4-May-16,1416.5,1419.95,1399,1402.75,1409.153038,17891,1693,25211157,4686,26.19,20.95,-13.75
5-May-16,1388,1405,1379.35,1395.85,1393.72304,15616,1284,21764379,3476,22.26,25.65,7.85
6-May-16,1395,1436,1390,1426.05,1414.643721,18842,1744,26654717,5038,26.74,46,31.05
